x,y
376.305970  ,446.902985  
374.661017  ,446.694915  
374.314214  ,446.234414  
373.500000  ,447.666667  
372.817955  ,448.354115  
369.815195  ,449.753593  
367.081448  ,450.859729  
367.500000  ,451.000000  
366.084788  ,455.960100  
362.217659  ,456.529774  
352.369077  ,457.955112  
347.946612  ,459.609856  
348.227612  ,459.123134  
344.682836  ,460.335821  
342.489496  ,459.800420  
339.705882  ,460.475113  
334.086242  ,462.484600  
332.917706  ,462.693267  
329.876733  ,463.097072  
328.767507  ,463.235294  
327.307692  ,463.736264  
322.666667  ,465.000000  
322.963801  ,463.868778  
321.864407  ,463.944530  
313.860370  ,464.948665  
308.354115  ,463.566085  
301.666667  ,462.000000  
301.526611  ,461.624650  
296.493213  ,461.606335  
291.868132  ,462.087912  
289.479638  ,462.171946  
282.294264  ,462.069825  
281.421446  ,460.947631  
278.234086  ,460.739220  
275.303644  ,461.659919  
269.962687  ,460.802239  
264.971989  ,461.904762  
263.840399  ,462.069825  
261.060606  ,461.969697  
254.239401  ,461.820449  
251.470588  ,461.719457  
245.757576  ,463.030303  
244.264339  ,462.817955  
242.910448  ,461.735075  
237.450980  ,462.254902  
232.689076  ,462.535014  
226.666667  ,463.636364  
228.304239  ,464.438903  
224.937656  ,464.688279  
220.074813  ,465.187032  
218.484848  ,466.060606  
214.545455  ,465.303030  
213.466334  ,466.683292  
212.216749  ,468.226601  
210.666667  ,469.166667  
208.852868  ,469.675810  
206.234414  ,471.296758  
203.901437  ,471.416838  
198.004988  ,472.793017  
192.005495  ,473.489011  
188.708791  ,473.763736  
183.626374  ,476.236264  
183.603239  ,476.437247  
182.000000  ,477.000000  
177.727273  ,477.575758  
176.470588  ,478.122172  
174.189526  ,480.024938  
173.939394  ,480.606061  
170.448878  ,480.274314  
170.220588  ,481.360294  
168.566176  ,481.176471  
166.396761  ,482.712551  
166.599190  ,482.307692  
165.151515  ,482.272727  
164.545455  ,483.181818  
163.765182  ,483.319838  
156.801471  ,481.176471  
157.166667  ,481.166667  
157.664835  ,478.296703  
156.109726  ,477.531172  
151.417004  ,474.008097  
148.873626  ,469.780220  
149.208145  ,469.185520  
145.500000  ,467.333333  
141.855204  ,462.963801  
134.502262  ,460.361991  
130.107858  ,465.408320  
129.576271  ,465.254237  
127.796610  ,467.565485  
126.346154  ,470.054945  
125.062344  ,471.546135  
121.950549  ,474.450549  
121.969697  ,474.393939  
120.947631  ,476.907731  
119.833333  ,478.500000  
117.633053  ,480.322129  
114.592760  ,484.004525  
114.945055  ,483.653846  
113.757700  ,484.045175  
112.842893  ,485.386534  
113.361345  ,491.456583  
109.833333  ,494.666667  
109.545455  ,494.545455  
109.725275  ,495.329670  
109.587912  ,496.016484  
110.349127  ,498.354115  
111.666667  ,501.666667  
111.166667  ,500.500000  
115.158371  ,501.877828  
116.176471  ,503.786765  
117.647059  ,504.338235  
123.529412  ,507.279412  
124.314214  ,507.082294  
129.166667  ,508.833333  
129.876797  ,509.404517  
131.421446  ,507.456359  
141.969697  ,512.727273  
138.636364  ,511.212121  
146.719457  ,513.755656  
149.545455  ,516.060606  
152.878788  ,516.363636  
154.866071  ,517.187500  
155.312500  ,519.419643  
163.967611  ,517.935223  
165.666667  ,518.166667  
165.172414  ,517.241379  
164.945055  ,517.857143  
165.219780  ,517.994505  
162.683824  ,517.757353  
161.097257  ,517.182045  
158.901099  ,519.230769  
157.252747  ,519.368132  
157.352941  ,519.411765  
154.696970  ,521.969697  
153.543956  ,524.175824  
150.872818  ,523.915212  
144.389027  ,523.167082  
145.174538  ,523.572895  
139.027149  ,523.371041  
136.755647  ,523.059548  
136.098901  ,522.252747  
133.787879  ,522.575758  
133.636364  ,522.878788  
132.536765  ,524.191176  
131.447964  ,523.597285  
130.698529  ,524.191176  
131.016484  ,525.137363  
130.299252  ,523.790524  
129.072398  ,525.746606  
130.330882  ,526.948529  
133.031674  ,525.972851  
130.833333  ,528.000000  
132.904412  ,526.397059  
138.166667  ,526.000000  
140.523691  ,524.912718  
147.087912  ,525.412088  
164.000000  ,524.666667  
162.335165  ,525.961538  
166.730769  ,525.274725  
173.324176  ,525.000000  
180.089286  ,525.892857  
194.796380  ,525.859729  
194.485294  ,526.764706  
202.166667  ,525.833333  
209.226933  ,524.164589  
214.027149  ,525.180995  
233.541147  ,526.159601  
234.833333  ,526.666667  
240.769231  ,526.923077  
246.830357  ,526.339286  
252.719780  ,527.197802  
261.596010  ,526.658354  
261.651584  ,526.425339  
265.631868  ,525.824176  
266.458853  ,524.912718  
268.787879  ,525.757576  
276.166667  ,525.000000  
276.558603  ,525.785536  
281.421446  ,526.034913  
288.348416  ,526.990950  
297.256858  ,528.279302  
310.224439  ,530.274314  
311.970075  ,529.900249  
316.832918  ,529.401496  
325.062344  ,527.780549  
330.147059  ,527.316176  
342.554945  ,527.335165  
340.024938  ,525.411471  
347.506234  ,526.533666  
353.676471  ,526.764706  
357.424242  ,527.424242  
364.366516  ,528.914027  
364.253394  ,528.122172  
367.164179  ,528.619403  
370.302198  ,529.258242  
370.833333  ,528.333333  
377.164179  ,529.211087  
377.573529  ,529.338235  
381.212121  ,529.393939  
382.648871  ,529.527721  
386.550308  ,529.014374  
389.889706  ,528.051471  
388.902743  ,527.032419  
393.516484  ,526.923077  
396.363636  ,526.212121  
397.638604  ,524.599589  
401.620948  ,523.790524  
400.909091  ,523.333333  
405.060729  ,523.198381  
408.437500  ,524.330357  
410.845588  ,525.110294  
419.393939  ,525.000000  
420.303030  ,525.757576  
424.563591  ,526.408978  
430.049875  ,526.284289  
435.037406  ,526.907731  
452.493766  ,529.900249  
451.346154  ,529.258242  
458.787879  ,530.454545  
467.456359  ,530.149626  
472.511312  ,529.253394  
475.910931  ,529.271255  
479.260780  ,529.527721  
482.939560  ,527.747253  
486.960986  ,527.679671  
489.395604  ,529.395604  
506.985294  ,529.889706  
506.703297  ,530.494505  
514.214464  ,529.650873  
522.748815  ,532.180095  
528.542510  ,531.497976  
536.213235  ,532.463235  
535.536160  ,532.768080  
540.357143  ,531.593407  
543.750000  ,532.463235  
545.588235  ,533.198529  
552.833333  ,533.166667  
554.242424  ,532.575758  
560.294118  ,532.830882  
566.360294  ,533.566176  
572.064777  ,532.712551  
582.536765  ,533.198529  
582.424242  ,533.030303  
585.686813  ,532.692308  
589.807692  ,533.104396  
591.911765  ,533.750000  
597.227926  ,533.223819  
596.098563  ,532.915811  
604.393939  ,534.090909  
606.733167  ,532.518703  
614.065708  ,532.915811  
626.000000  ,533.500000  
626.357466  ,533.778281  
632.169576  ,533.765586  
635.820896  ,532.910448  
640.847458  ,533.050847  
646.818182  ,529.696970  
646.040724  ,531.063348  
649.062500  ,529.687500  
654.393939  ,528.181818  
661.515152  ,529.393939  
674.848485  ,531.060606  
674.720149  ,529.738806  
678.956044  ,531.730769  
683.484848  ,531.060606  
688.419118  ,532.279412  
695.588235  ,531.727941  
696.817248  ,532.197125  
700.374065  ,532.394015  
705.757576  ,532.424242  
709.500000  ,533.000000  
718.166667  ,532.333333  
717.554945  ,533.791209  
718.825911  ,531.700405  
721.263736  ,531.181319  
724.423077  ,530.631868  
730.514706  ,529.705882  
729.779412  ,528.602941  
734.333333  ,528.000000  
735.845588  ,525.845588  
740.000000  ,527.000000  
749.797571  ,527.854251  
748.598901  ,528.571429  
756.477733  ,528.663968  
760.323887  ,529.878543  
765.992647  ,530.441176  
779.227941  ,531.911765  
779.166667  ,531.500000  
781.801471  ,532.279412  
785.627530  ,531.700405  
789.068826  ,532.712551  
794.239130  ,532.065217  
795.027473  ,531.730769  
796.691176  ,532.463235  
798.043478  ,532.880435  
801.379310  ,532.266010  
805.151515  ,533.484848  
804.858300  ,533.522267  
807.868852  ,534.098361  
811.969697  ,533.484848  
815.151515  ,533.939394  
818.166667  ,531.666667  
818.939394  ,532.424242  
819.752747  ,532.280220  
820.199501  ,530.523691  
821.875000  ,532.830882  
820.955882  ,534.117647  
820.248869  ,534.004525  
823.636364  ,535.151515  
819.700748  ,532.518703  
820.324190  ,532.394015  
808.626374  ,534.203297  
808.666667  ,534.166667  
802.166667  ,534.333333  
794.545455  ,535.909091  
786.060606  ,535.757576  
770.955882  ,536.507353  
769.669118  ,535.772059  
766.456044  ,535.851648  
758.229426  ,535.511222  
752.022059  ,536.323529  
744.669118  ,535.404412  
744.242424  ,535.757576  
740.906593  ,535.302198  
736.000000  ,535.333333  
729.352227  ,534.736842  
717.611336  ,534.939271  
717.004049  ,535.546559  
712.683824  ,535.220588  
705.882353  ,534.852941  
701.071429  ,534.598214  
692.589286  ,534.375000  
692.095588  ,534.485294  
689.000000  ,533.500000  
683.198381  ,534.534413  
678.125000  ,534.669118  
663.970588  ,535.036765  
665.257353  ,534.301471  
658.214286  ,533.928571  
652.575758  ,534.393939  
648.030303  ,534.393939  
640.485830  ,533.927126  
640.688259  ,534.736842  
635.909091  ,534.242424  
634.558824  ,533.566176  
631.376518  ,532.914980  
624.816176  ,533.014706  
625.506073  ,532.712551  
620.757576  ,532.424242  
617.463235  ,532.647059  
609.313187  ,531.868132  
598.666667  ,530.166667  
599.190283  ,529.878543  
593.104396  ,529.532967  
590.454545  ,529.090909  
583.833333  ,528.333333  
579.052369  ,527.032419  
577.857143  ,526.785714  
575.564682  ,524.702259  
567.666667  ,521.000000  
564.017857  ,518.750000  
556.000000  ,514.500000  
556.060606  ,514.393939  
551.995012  ,511.695761  
550.151515  ,510.303030  
547.058824  ,505.808824  
536.373626  ,499.587912  
536.032389  ,499.514170  
532.591093  ,496.680162  
529.565217  ,493.750000  
525.454545  ,491.060606  
519.852941  ,486.507353  
519.852941  ,486.507353  
515.625000  ,484.852941  
514.833333  ,484.166667  
511.943320  ,482.105263  
506.617647  ,479.889706  
507.489879  ,480.485830  
504.858300  ,479.271255  
503.860294  ,479.338235  
500.333333  ,478.500000  
497.276786  ,477.232143  
496.009975  ,477.406484  
491.911765  ,475.661765  
492.575758  ,473.484848  
487.060440  ,472.115385  
485.020243  ,468.542510  
484.696970  ,470.000000  
483.883929  ,468.526786  
483.416459  ,467.556110  
482.239819  ,467.714932  
478.846154  ,466.583710  
478.451493  ,467.425373  
477.833333  ,466.166667  
476.483516  ,465.934066  
473.690773  ,461.571072  
475.757576  ,459.393939  
476.333333  ,459.166667  
475.500000  ,458.500000  
474.848485  ,458.636364  
472.201493  ,456.324627  
469.404517  ,453.244353  
470.027473  ,454.258242  
468.825911  ,453.360324  
468.566176  ,453.051471  
466.727941  ,450.845588  
467.142857  ,448.437500  
466.000000  ,449.166667  
467.142857  ,448.489011  
462.316176  ,447.169118  
460.000000  ,448.166667  
459.191176  ,443.125000  
459.742647  ,443.308824  
459.500000  ,444.166667  
458.660714  ,444.196429  
457.904412  ,442.941176  
455.870445  ,441.214575  
456.433824  ,440.919118  
455.192308  ,441.346154  
451.500000  ,440.166667  
449.090909  ,435.909091  
449.448529  ,438.161765  
449.697802  ,438.736264  
447.794118  ,438.897059  
445.500000  ,436.500000  
442.272727  ,436.212121  
440.909091  ,437.272727  
441.911765  ,437.058824  
440.500000  ,437.500000  
438.159341  ,435.164835  
438.333333  ,436.833333  
436.213235  ,435.772059  
436.648352  ,436.401099  
434.696970  ,434.090909  
433.046412  ,430.798125  
435.477941  ,434.852941  
437.651822  ,438.582996  
437.854251  ,439.595142  
439.878543  ,440.607287  
440.485830  ,442.024291  
444.821429  ,442.633929  
451.032609  ,441.304348  
450.809717  ,441.012146  
454.227941  ,440.367647  
456.833333  ,439.333333  
461.943320  ,438.380567  
466.801619  ,437.368421  
466.473214  ,438.169643  
468.016194  ,438.380567  
471.139706  ,437.242647  
472.977941  ,436.139706  
476.833333  ,435.333333  
476.102941  ,435.955882  
480.514706  ,434.669118  
482.186235  ,434.331984  
485.425101  ,434.534413  
491.473214  ,432.366071  
492.878788  ,433.484848  
494.669118  ,433.382353  
498.345588  ,432.647059  
498.333333  ,434.666667  
503.833333  ,433.666667  
503.973214  ,433.035714  
513.602941  ,435.220588  
514.833333  ,437.166667  
518.382353  ,438.897059  
529.196429  ,443.750000  
529.779412  ,444.595588  
533.272059  ,446.066176  
536.213235  ,449.558824  
538.786765  ,450.845588  
542.105263  ,454.777328  
542.647059  ,454.154412  
544.534413  ,455.991903  
548.315217  ,456.521739  
550.178571  ,457.589286  
554.595588  ,454.338235  
555.882353  ,454.705882  
554.779412  ,453.786765  
558.083832  ,452.275449  
559.553571  ,450.892857  
563.786765  ,449.926471  
563.333333  ,450.454545  
564.372470  ,449.514170  
565.808824  ,447.720588  
567.004049  ,446.680162  
568.933824  ,446.617647  
568.833333  ,447.833333  
570.220588  ,444.963235  
572.878788  ,446.515152  
574.064838  ,444.613466  
581.781377  ,445.465587  
583.626374  ,444.780220  
586.034913  ,445.486284  
590.333333  ,446.000000  
592.878788  ,445.909091  
600.404858  ,446.680162  
600.367647  ,446.433824  
606.998800  ,447.058824  
611.694915  ,446.949153  
616.702619  ,446.224961  
623.000000  ,446.600000  
623.600746  ,446.809701  
627.149321  ,446.561086  
628.846154  ,447.013575  
631.623134  ,446.716418  
636.194145  ,446.533128  
636.408978  ,446.982544  
637.747253  ,446.703297  
641.289593  ,446.900452  
646.101695  ,447.542373  
658.302239  ,451.100746  
658.626374  ,451.236264  
663.846154  ,452.564103  
668.480493  ,453.860370  
672.574627  ,454.832090  
680.882353  ,457.647059  
680.378151  ,457.002801  
684.089636  ,458.613445  
686.733436  ,460.015408  
689.352851  ,461.556240  
694.739884  ,463.352601  
694.576271  ,463.135593  
697.700000  ,464.650000  
699.425770  ,466.036415  
701.500000  ,466.333333  
707.730673  ,468.428928  
708.104738  ,468.428928  
711.562500  ,469.642857  
719.784284  ,470.338983  
725.359343  ,470.903491  
735.910224  ,472.044888  
736.029412  ,472.169118  
739.700000  ,473.100000  
744.161850  ,473.757225  
748.366718  ,474.191063  
754.830508  ,474.322034  
753.813559  ,475.254237  
757.276119  ,473.582090  
759.342916  ,470.698152  
763.965087  ,468.179551  
769.201995  ,463.815461  
768.578554  ,464.189526  
768.500000  ,460.666667  
770.022624  ,458.325792  
771.149897  ,457.351129  
772.194514  ,447.231920  
771.833333  ,451.000000  
772.073922  ,450.061602  
772.997947  ,445.544148  
772.069825  ,444.114713  
773.000000  ,441.500000  
773.511294  ,440.924025  
774.148352  ,442.445055  
772.624434  ,441.583710  
773.030303  ,443.939394  
774.493927  ,448.502024  
774.696970  ,448.787879  
776.558603  ,448.852868  
777.966102  ,454.745763  
777.828054  ,455.158371  
777.857143  ,454.395604  
777.086835  ,454.971989  
776.654412  ,455.441176  
775.500000  ,456.666667  
776.483516  ,456.730769  
777.036199  ,456.176471  
776.525424  ,457.203390  
776.758242  ,456.730769  
777.705224  ,457.444030  
776.679104  ,457.537313  
782.804314  ,457.627119  
781.978022  ,457.417582  
785.627530  ,456.396761  
790.073529  ,456.727941  
793.014706  ,457.279412  
805.166667  ,455.500000  
804.638009  ,455.158371  
811.538462  ,454.777328  
816.896552  ,453.694581  
821.363636  ,452.424242  
828.030303  ,452.272727  
827.262443  ,452.104072  
827.757353  ,453.419118  
826.244344  ,453.009050  
826.255778  ,451.540832  
822.693267  ,446.359102  
822.272727  ,446.515152  
818.653846  ,444.093407  
816.456044  ,442.307692  
814.574899  ,440.404858  
808.852868  ,439.251870  
809.615385  ,439.321267  
806.840659  ,439.423077  
805.203620  ,437.963801  
805.410448  ,437.854478  
803.393665  ,437.398190  
803.733032  ,437.285068  
800.000000  ,437.878788  
799.576271  ,439.915254  
796.082090  ,443.638060  
789.249364  ,448.460560  
787.966418  ,448.768657  
785.338983  ,451.101695  
783.333333  ,453.636364  
778.554913  ,454.624277  
765.708419  ,460.123203  
765.182073  ,459.383754  
759.476309  ,462.443890  
751.399254  ,465.000000  
744.117647  ,467.036199  
733.790524  ,470.049875  
733.768657  ,470.503731  
728.644068  ,472.203390  
726.018100  ,473.257919  
720.615672  ,474.701493  
713.158706  ,478.043143  
712.686567  ,478.619403  
710.350000  ,478.900000  
709.049774  ,481.063348  
708.932238  ,482.197125  
711.785714  ,478.846154  
710.961538  ,479.258242  
715.811088  ,477.474333  
720.303030  ,475.909091  
725.000000  ,474.375000  
734.500000  ,471.000000  
734.412955  ,471.983806  
738.193018  ,469.158111  
744.000000  ,467.000000  
750.226244  ,465.339367  
761.909651  ,462.792608  
760.630252  ,463.795518  
767.280220  ,462.500000  
773.166667  ,460.833333  
778.553616  ,459.950125  
786.036961  ,458.480493  
785.728953  ,458.788501  
790.523691  ,458.578554  
793.305085  ,459.152542  
796.820809  ,458.208092  
805.454545  ,459.090909  
805.610973  ,459.077307  
810.137363  ,459.340659  
815.303030  ,459.696970  
818.389831  ,459.322034  
825.333333  ,461.166667  
825.833333  ,461.166667  
828.846154  ,461.832579  
831.363636  ,461.969697  
835.411471  ,462.319202  
842.830882  ,458.382353  
843.050847  ,457.966102  
848.755656  ,457.194570  
851.838235  ,456.911765  
855.054945  ,455.219780  
862.217195  ,454.366516  
862.033898  ,453.983051  
863.361345  ,453.571429  
865.166667  ,453.000000  
866.529774  ,450.061602  
872.171946  ,448.031674  
871.875000  ,448.639706  
871.969697  ,446.212121  
871.166667  ,446.666667  
869.598214  ,446.428571  
867.420814  ,445.429864  
867.275542  ,445.665635  
862.678571  ,444.419643  
859.728507  ,443.959276  
857.544643  ,445.312500  
848.552632  ,448.289474  
848.178138  ,448.704453  
846.323529  ,449.375000  
842.666667  ,450.833333  
840.648379  ,452.468828  
837.867647  ,453.602941  
835.223214  ,454.017857  
832.793522  ,455.384615  
831.875000  ,454.910714  
828.860294  ,457.095588  
824.812968  ,458.578554  
825.551471  ,458.566176  
821.950549  ,457.005495  
815.666667  ,453.333333  
810.859729  ,452.217195  
803.166667  ,448.666667  
802.145522  ,448.861940  
800.000000  ,447.878788  
796.153846  ,445.465587  
794.534413  ,444.453441  
787.500000  ,441.838235  
787.878788  ,442.424242  
785.411471  ,440.498753  
784.500000  ,439.833333  
772.443890  ,435.137157  
763.296703  ,441.483516  
762.833333  ,442.000000  
757.700205  ,446.878850  
754.166667  ,449.666667  
749.626866  ,452.500000  
741.968326  ,456.855204  
743.251232  ,457.389163  
740.451745  ,458.480493  
737.627119  ,460.423729  
732.543641  ,461.321696  
731.060606  ,456.363636  
731.781377  ,457.206478  
730.054945  ,455.631868  
728.833333  ,454.666667  
726.949153  ,450.539291  
726.758242  ,445.604396  
726.286765  ,446.801471  
725.760870  ,445.923913  
724.816176  ,442.389706  
723.345588  ,442.941176  
722.155689  ,444.191617  
722.333333  ,445.000000  
720.040486  ,447.894737  
718.482143  ,449.776786  
716.060606  ,454.090909  
711.740891  ,459.028340  
711.720698  ,458.578554  
709.107143  ,461.830357  
707.881356  ,463.220339  
702.727273  ,467.727273  
696.818182  ,468.787879  
697.165992  ,468.137652  
697.058824  ,468.492647  
696.508728  ,468.179551  
698.503741  ,467.556110  
703.956044  ,466.071429  
703.643725  ,466.315789  
706.733167  ,462.319202  
708.437500  ,459.375000  
709.753695  ,456.896552  
716.544118  ,451.764706  
716.181319  ,451.785714  
718.014706  ,451.580882  
719.301471  ,448.088235  
721.139706  ,445.514706  
724.696356  ,443.036437  
724.532020  ,442.610837  
725.151515  ,440.909091  
726.991643  ,439.136490  
731.211499  ,437.535934  
730.757576  ,440.909091  
730.500000  ,441.166667  
731.515152  ,443.939394  
733.000000  ,447.333333  
733.823529  ,447.904412  
738.056680  ,451.943320  
737.049180  ,451.434426  
740.897756  ,453.466334  
739.152120  ,453.341646  
742.095588  ,454.522059  
747.773279  ,457.611336  
748.000000  ,457.166667  
749.500000  ,459.333333  
749.666667  ,459.666667  
750.521978  ,460.851648  
752.389706  ,462.242647  
751.745380  ,463.100616  
752.119701  ,462.319202  
752.878788  ,462.272727  
751.741071  ,464.285714  
752.000000  ,466.833333  
752.445055  ,466.758242  
751.131222  ,466.923077  
750.374065  ,466.184539  
749.002494  ,467.057357  
745.000000  ,464.848485  
744.669118  ,465.551471  
742.873303  ,464.773756  
738.434066  ,464.285714  
733.582090  ,462.201493  
726.470588  ,460.475113  
728.000000  ,461.333333  
725.062344  ,458.952618  
721.818182  ,458.484848  
719.890110  ,458.379121  
715.461347  ,457.705736  
714.819005  ,457.420814  
711.500000  ,457.000000  
709.226933  ,456.583541  
705.749487  ,456.324435  
707.730673  ,458.329177  
707.579186  ,457.986425  
707.805430  ,457.420814  
708.597285  ,457.873303  
711.085973  ,455.837104  
711.363636  ,455.000000  
711.212121  ,454.090909  
716.801619  ,452.550607  
716.666667  ,449.666667  
717.692308  ,449.450549  
722.426471  ,447.720588  
723.186813  ,446.428571  
727.994505  ,445.467033  
730.922693  ,443.990025  
736.166667  ,442.833333  
857.481297  ,526.783042  
859.587912  ,526.510989  
855.333333  ,527.166667  
850.997506  ,526.284289  
846.633416  ,526.034913  
840.833333  ,525.833333  
840.057803  ,525.317919  
836.007463  ,525.167910  
831.787330  ,524.841629  
827.719780  ,524.313187  
819.833333  ,524.166667  
819.784284  ,523.805855  
816.084788  ,522.793017  
813.965087  ,524.538653  
811.753731  ,524.048507  
807.494867  ,523.470226  
806.565934  ,523.351648  
802.445055  ,522.664835  
800.919118  ,522.536765  
798.529412  ,522.352941  
793.939394  ,522.878788  
793.438914  ,522.013575  
793.778281  ,521.787330  
791.652661  ,522.759104  
787.472527  ,522.390110  
783.400810  ,521.578947  
783.218391  ,521.494253  
776.647399  ,521.849711  
770.610687  ,521.552163  
764.830508  ,521.186441  
756.565126  ,521.144958  
754.650000  ,520.950000  
753.451493  ,521.343284  
749.132948  ,520.578035  
746.705202  ,520.520231  
745.500000  ,520.450000  
744.682836  ,520.130597  
740.277350  ,518.567026  
736.260504  ,517.787115  
736.050000  ,517.250000  
736.763006  ,517.225434  
736.610644  ,517.156863  
737.203390  ,517.372881  
736.960986  ,515.770021  
737.372881  ,514.915254  
737.659033  ,515.000000  
737.972689  ,515.367647  
738.104326  ,515.954198  
738.900000  ,515.000000  
740.458015  ,514.554707  
740.150000  ,515.150000  
741.092437  ,512.955182  
742.352941  ,509.523810  
743.326489  ,509.404517  
742.372881  ,508.474576  
743.018480  ,509.199179  
743.204931  ,507.781202  
741.512605  ,510.014006  
742.126348  ,509.707242  
737.041602  ,511.556240  
732.089552  ,513.320896  
730.882353  ,512.624434  
729.944030  ,512.574627  
726.864407  ,512.542373  
725.462012  ,513.408624  
722.837150  ,513.536896  
723.067332  ,513.566085  
716.949153  ,513.898305  
715.631868  ,513.598901  
710.972851  ,511.945701  
698.459959  ,510.841889  
698.736264  ,510.851648  
694.683258  ,510.927602  
689.120879  ,510.576923  
685.536160  ,510.324190  
678.028747  ,510.328542  
677.542373  ,509.661017  
674.533582  ,509.869403  
671.072319  ,510.448878  
668.053221  ,509.873950  
663.141684  ,510.328542  
663.591022  ,510.573566  
660.847458  ,510.708783  
656.981520  ,510.328542  
652.457627  ,509.830508  
640.423729  ,509.152542  
639.670330  ,508.653846  
634.152542  ,508.813559  
629.260780  ,508.480493  
623.815461  ,508.578554  
615.503080  ,507.761807  
616.043956  ,508.379121  
611.753731  ,507.630597  
607.369403  ,507.537313  
605.329670  ,508.241758  
598.320896  ,507.070896  
598.870637  ,507.556468  
593.928571  ,507.589286  
588.428351  ,506.471495  
578.244275  ,506.348601  
566.176471  ,506.063348  
566.868132  ,506.043956  
560.882957  ,506.735113  
557.534669  ,506.625578  
551.666667  ,507.142857  
546.333333  ,507.333333  
545.254237  ,506.949153  
542.511556  ,507.395994  
536.660448  ,507.723881  
534.696970  ,508.181818  
528.802993  ,509.077307  
528.125000  ,508.382353  
525.151515  ,508.636364  
519.545455  ,508.939394  
513.571429  ,507.967033  
503.241895  ,507.581047  
500.147783  ,506.896552  
495.593220  ,507.087827  
488.708791  ,506.593407  
485.785536  ,506.084788  
478.406593  ,506.456044  
477.445055  ,506.456044  
475.667351  ,506.221766  
471.134454  ,506.792717  
469.700748  ,506.957606  
465.271493  ,507.420814  
465.271493  ,507.533937  
461.877828  ,507.533937  
460.757576  ,508.181818  
457.352941  ,509.004525  
453.005780  ,509.306358  
453.067227  ,509.243697  
451.470588  ,509.117647  
446.606335  ,509.909502  
442.257463  ,509.682836  
432.727273  ,509.545455  
432.466063  ,509.230769  
424.773756  ,509.230769  
420.000000  ,509.400000  
415.913758  ,509.712526  
409.696970  ,509.545455  
409.311741  ,509.635628  
406.561086  ,510.022624  
403.990025  ,509.825436  
402.032967  ,510.302198  
396.361940  ,511.548507  
395.798319  ,511.481092  
391.604478  ,510.708955  
386.550308  ,511.047228  
382.294264  ,511.072319  
369.553159  ,509.861325  
369.103641  ,510.224090  
364.945055  ,509.890110  
359.137577  ,509.404517  
354.780220  ,508.928571  
348.270893  ,509.164265  
348.426573  ,508.531469  
345.606061  ,508.484848  
344.004525  ,509.004525  
340.723982  ,510.022624  
337.372881  ,509.491525  
337.657935  ,509.244992  
334.663342  ,508.703242  
334.162896  ,510.248869  
332.649254  ,510.055970  
329.411765  ,510.814480  
329.104478  ,510.802239  
325.113122  ,510.022624  
320.504202  ,510.294118  
318.181818  ,510.151515  
310.661765  ,508.750000  
312.718204  ,508.578554  
310.000000  ,509.500000  
304.397759  ,508.263305  
302.272727  ,509.242424  
294.545455  ,509.393939  
294.496269  ,509.123134  
292.352941  ,510.154062  
289.395604  ,510.576923  
285.269646  ,510.246533  
275.000000  ,509.242424  
274.812968  ,509.201995  
270.701357  ,508.438914  
265.082418  ,508.379121  
261.186441  ,508.813559  
253.166667  ,508.500000  
252.566735  ,508.172485  
249.501247  ,508.329177  
247.624434  ,508.212670  
245.482546  ,508.583162  
237.734977  ,509.244992  
237.330317  ,509.230769  
232.044888  ,508.827930  
230.261941  ,508.551618  
223.804173  ,508.346709  
212.234206  ,507.627119  
212.121212  ,507.878788  
